order_id,product_id,quantity,price
2120,46,4,1686.23
2075,58,5,849.85
1052,29,3,871.23
1032,14,2,1287.44
4165,171,1,1811.87
3428,136,5,1905.33
2231,152,1,1535.55
2954,42,2,912.53
2497,40,4,1404.75
474,132,3,1139.82
3156,23,2,168.88
2528,56,3,1935.39
220,29,3,1017.86
4351,118,1,377.74
3262,9,4,1138.97
2153,80,1,1175.6
2113,81,2,342.95
4199,94,2,1314.43
3666,24,4,362.39
4130,150,4,108.61
2970,97,5,1442.17
2827,23,5,936.45
883,57,1,553.49
2239,55,4,48.86
2967,108,1,799.02
2299,166,2,1641.43
425,58,4,1474.41
4177,143,3,1101.7
2683,106,3,1019.67
4958,121,4,348.04
3172,9,2,218.54
1921,8,4,1359.32
1358,90,2,405.61
2218,159,4,329.97
2950,127,4,977.13
2455,2,5,742.29
1192,79,3,1264.99
416,65,4,643.93
4390,160,5,638.92
592,40,5,289.09
682,39,1,1675.74
549,104,3,1772.75
3819,172,5,1698.19
1109,139,1,1200.46
3982,43,5,1819.71
2561,5,5,1833.64
2393,139,1,202.75
1196,158,1,1805.13
1417,180,5,1939.91
4153,53,5,1064.93
3715,104,1,1187.15
3043,90,4,351.82
3163,41,3,224.96
3699,194,1,756.75
2009,149,4,243.68
3667,198,5,1211.06
1094,72,3,1501.88
4216,125,1,483.69
4254,48,2,1640.56
2733,145,2,314.78
4359,196,5,290.06
3224,192,2,313.01
2305,114,3,500.23
4948,90,5,842.23
3602,148,2,47.34
2593,152,3,1770.28
1820,152,3,1775.76
1030,96,1,1485.67
2800,133,1,448.74
58,86,4,1647.75
2648,144,5,1465.0
4228,52,1,1194.52
4129,123,3,1157.37
432,95,2,1659.58
636,187,2,658.14
1736,108,2,1139.98
4937,174,4,329.36
254,169,2,1244.99
1162,193,3,1983.74
4176,104,3,561.41
2484,72,4,718.71
4111,125,1,802.14
3872,31,4,166.77
3348,167,2,129.86
324,104,3,1327.9
480,70,1,910.04
1100,70,5,1187.29
3036,47,3,277.61
457,163,4,128.21
77,179,5,220.36
1084,185,5,1053.86
3502,165,3,713.47
2824,193,4,231.74
4479,124,5,44.81
4069,113,4,344.24
79,138,2,1081.13
1869,15,4,1011.06
96,76,5,452.55
1218,82,4,665.44
3519,133,5,985.85
4099,110,2,1633.75
1913,56,4,1253.6
75,127,4,506.89
3964,58,4,990.94
1882,133,5,1183.68
3656,68,2,1031.79
238,6,3,767.35
153,78,4,1686.01
3757,79,5,1236.19
4464,86,1,518.24
3956,92,4,320.25
1280,135,2,90.92
3894,183,3,1099.84
4106,148,4,1472.43
310,49,4,183.35
4858,14,2,75.3
4759,153,4,997.37
2038,184,5,1709.42
2843,111,1,1796.15
1392,50,5,1170.27
1211,19,3,908.38
3605,95,4,1104.72
2287,125,2,40.86
3110,30,4,899.35
877,70,5,304.14
3002,198,4,1032.21
2769,68,2,1044.39
2090,185,3,22.35
5000,23,3,910.76
4695,198,1,1450.03
3546,74,1,404.08
3098,194,4,938.39
431,110,1,1515.81
2375,163,1,47.25
1867,110,2,1842.29
1778,131,5,1380.02
692,189,2,1325.99
642,171,5,1908.33
1145,31,1,1501.93
4005,177,3,1582.42
4677,50,5,99.41
600,84,3,1114.65
4030,20,1,568.51
1439,140,2,1446.79
3188,69,3,648.88
4782,177,2,1337.45
4883,15,4,1577.14
3163,143,3,145.25
4500,113,2,1176.04
242,123,5,301.98
4043,92,5,564.71
4600,36,3,585.33
3646,161,5,1943.86
4353,102,4,714.31
1947,86,5,1431.7
1181,50,3,1112.93
3806,5,3,1736.77
2956,150,1,1933.63
2301,52,5,1910.73
3550,199,3,1955.56
890,11,2,1230.52
2456,48,4,894.55
135,41,2,1069.1
3433,12,2,1845.88
3469,110,2,1419.75
2767,100,2,362.21
4382,171,3,1503.23
2806,43,1,1100.72
3971,195,5,547.44
4102,113,2,1911.15
3431,106,2,415.23
253,29,5,233.7
2979,80,2,256.73
3895,125,5,243.22
2800,169,5,845.85
122,129,4,177.44
1747,171,3,139.62
4463,97,5,717.38
11,123,5,1532.25
731,173,4,415.55
833,170,3,1375.19
3438,179,3,984.42
3808,79,2,996.9
769,183,4,1602.88
4492,105,3,434.29
1601,47,3,872.07
2743,119,3,1053.87
2083,166,4,615.5
2044,22,1,1429.99
3501,128,5,1091.51
4053,92,4,377.36
2439,103,2,912.13
4574,152,2,48.95
1529,93,1,1740.12
3701,164,5,1579.19
3435,102,5,1630.57
1871,38,2,1320.39
4307,99,1,738.48
1079,45,5,537.55
994,155,3,1320.7
2714,99,3,1741.92
3503,131,3,1984.76
3954,36,2,372.77
3861,182,5,1516.97
2153,142,4,1119.7
1412,19,2,1073.58
2206,20,3,1999.28
2853,76,2,597.27
2417,193,1,1831.99
1979,104,3,1182.06
1152,6,4,1344.43
4069,113,1,1942.26
2585,165,1,1487.62
2041,175,1,1604.16
3140,120,3,1447.32
384,125,4,1425.31
3997,185,2,1818.02
1641,88,4,491.83
4107,109,3,879.29
4606,84,2,94.88
1683,82,2,1815.08
199,78,2,75.49
1547,166,1,1913.34
1043,194,5,1572.44
617,41,1,336.54
1389,11,4,1754.97
1068,68,5,1538.54
333,123,4,1255.33
2824,104,4,1896.58
1491,18,3,1676.66
4770,47,2,380.63
2461,109,5,1701.13
4750,133,5,1136.85
4864,86,3,1010.8
1372,57,2,1173.77
3304,115,4,1507.97
4361,75,2,457.78
146,135,4,1002.12
1197,79,3,617.69
2173,159,5,1687.91
3364,7,4,1658.5
3428,73,3,807.39
768,62,3,439.77
344,91,4,399.52
2372,124,4,1490.93
3345,96,5,940.08
577,10,2,171.37
1124,118,3,659.56
547,127,2,602.02
4472,83,1,1428.81
1121,61,1,673.21
421,85,3,455.99
1837,14,5,1863.2
2604,1,4,386.33
4629,196,3,908.84
1210,194,2,1989.47
3942,104,4,414.29
607,120,4,1607.59
3806,199,3,1948.2
1353,102,4,1553.19
621,38,1,1422.63
3248,128,5,1211.71
4431,157,4,1398.54
1686,169,4,437.19
140,119,5,1607.63
4692,30,2,1887.54
4972,24,3,570.35
118,26,2,82.77
1815,138,5,685.52
2078,87,3,200.03
3166,185,4,1192.91
1095,12,4,1136.64
4768,31,4,1676.56
4047,163,3,17.67
1878,48,2,231.06
2270,95,3,1180.49
769,158,5,1275.26
1413,200,5,1612.8
1262,45,4,612.48
3372,118,5,161.52
18,111,4,1893.27
2614,36,3,914.8
1008,34,2,1267.97
420,59,1,869.87
3981,194,4,1947.23
1634,78,4,1078.49
20,191,2,1912.87
1155,53,5,1976.23
736,120,1,621.19
3324,164,2,302.84
1212,142,3,1325.65
1957,174,4,1957.2
3982,97,5,538.42
1525,53,1,105.29
2059,121,1,73.5
1313,89,5,1193.14
150,31,5,354.61
449,51,1,648.75
1269,23,2,645.59
2797,171,1,86.44
3720,24,2,1849.09
2736,77,2,823.41
920,131,5,1381.72
4182,162,4,499.97
1439,124,2,275.88
2057,131,4,692.04
2010,74,5,500.82
2243,105,1,1584.89
3601,37,1,802.0
1267,183,2,1796.32
4553,161,5,976.58
1610,55,3,981.84
1621,60,4,1389.37
1710,80,1,860.07
2418,45,3,830.16
4772,135,4,88.3
1273,82,3,77.58
1897,86,5,914.41
483,51,2,41.83
1875,62,5,347.03
1686,42,5,117.74
1472,198,1,1092.51
2403,87,2,1720.69
3075,64,3,1294.82
4819,200,2,1051.02
4082,97,5,389.02
3500,103,5,428.39
2789,106,4,287.57
4681,142,5,468.96
2559,143,3,1200.32
2397,192,2,846.07
251,117,1,1906.19
2833,114,2,1947.3
4616,133,1,199.16
2630,8,1,190.57
1250,195,2,1610.21
1279,37,3,1599.87
4320,159,1,1360.1
2195,102,1,35.33
3287,140,5,1983.28
2841,172,3,142.11
1457,152,3,319.89
1180,194,5,1570.27
1304,158,4,1454.79
2955,14,4,1097.02
3948,49,4,1122.45
2880,8,5,1650.39
881,93,5,260.03
2672,38,1,731.14
932,9,2,1290.79
1417,193,3,649.2
1846,84,3,1549.95
125,162,2,46.18
2479,151,4,361.58
1312,59,4,1119.65
2447,197,3,305.15
471,137,4,1070.85
4403,121,4,1938.02
2098,187,2,1926.88
1443,46,4,1882.76
4767,33,4,1527.31
4183,149,5,597.11
4841,93,1,1096.89
4497,128,5,1043.37
3880,177,2,1644.2
566,54,5,1426.12
4918,164,4,970.68
1659,185,3,1875.61
3340,183,4,202.65
4712,151,1,1316.61
1,29,4,757.36
1280,121,1,1158.13
1800,6,2,864.3
4057,23,2,345.17
176,133,1,39.84
3229,49,4,997.63
4068,153,3,1508.99
3623,82,3,163.6
4239,104,2,953.1
2137,55,4,1055.89
4537,89,4,1758.8
3316,69,5,352.3
2849,182,5,621.7
2576,166,1,1532.28
4666,27,4,1620.29
3700,68,3,1974.55
3991,87,3,1302.47
3705,18,1,443.76
3230,8,2,767.15
3184,27,2,1113.36
1533,163,2,99.66
547,69,1,1439.91
2728,113,2,358.12
2329,136,1,198.0
1865,133,2,65.73
2014,123,4,1283.66
4678,180,3,539.56
292,20,5,1109.54
4978,53,2,1156.98
19,69,4,1940.12
4364,32,2,119.56
4274,172,3,615.39
1727,86,2,686.48
3561,158,4,105.92
4165,138,2,311.12
1021,48,1,206.03
3067,157,5,1203.16
1329,27,3,868.25
1048,84,2,539.52
477,147,3,1118.34
4232,79,2,27.74
1839,6,2,1991.83
1631,75,5,1362.42
1932,43,1,224.24
6,197,1,296.02
1175,59,5,1472.59
3183,82,1,891.73
3474,99,2,1833.12
4008,161,3,1868.3
3591,29,2,843.73
1475,52,1,900.62
871,152,4,266.09
771,189,5,1735.6
2273,113,1,1385.3
3414,116,2,1857.55
712,79,1,1378.66
1187,136,3,1726.17
1686,15,5,1607.21
3112,12,2,698.89
4272,140,4,1613.89
2160,172,1,1209.44
1122,157,3,25.02
1778,43,1,399.66
2693,158,3,83.69
4706,77,5,917.71
1720,21,3,1365.6
1380,171,3,1504.15
733,30,1,1085.74
2175,36,1,1689.71
795,199,2,32.55
4229,129,1,1109.54
3605,90,1,513.82
1791,168,3,235.23
3670,26,4,133.72
1686,33,4,1800.86
1511,185,3,1800.4
2035,190,2,586.9
278,15,5,390.97
4831,82,2,1902.24
3238,76,1,1133.0
971,23,3,842.68
1110,36,3,1104.48
998,102,5,1659.67
665,186,1,1178.25
849,126,2,1770.7
4262,114,5,1898.05
4944,105,4,1610.16
4328,32,1,1546.49
3818,15,5,328.23
4118,157,3,62.53
2634,160,4,1693.2
612,76,4,970.73
1460,62,3,40.53
1663,53,2,1305.6
288,17,3,865.96
2179,18,5,162.3
1411,3,3,1988.35
429,27,4,1483.73
2406,166,5,1948.21
113,58,5,316.03
4000,16,5,559.4
650,172,2,1057.2
2801,78,4,1225.77
1591,179,2,596.38
959,188,5,1276.66
4709,119,1,768.37
535,181,5,1675.9
2035,173,1,358.86
2754,20,2,469.07
2594,57,3,1340.54
1133,49,5,630.51
1206,58,1,1985.26
484,111,2,1209.02
4185,4,1,641.88
4182,118,5,1469.46
4381,183,5,1436.19
4606,29,1,446.26
3489,15,4,1727.58
271,169,4,489.26
324,151,5,1917.12
4379,183,1,858.33
1349,97,4,462.73
3864,21,1,537.09
2160,121,2,107.82
3224,38,4,187.69
3891,88,4,1204.71
1872,30,3,1706.68
2337,115,1,266.04
740,59,2,771.14
1807,124,2,1517.99
1022,21,4,850.96
4782,8,3,247.0
7,62,5,1953.82
61,184,1,801.57
2632,151,2,264.1
3173,114,3,1512.82
1294,11,5,1349.38
3472,117,5,700.54
1476,166,2,177.13
256,190,2,921.99
4685,190,2,317.1
3906,192,4,790.47
3121,89,2,201.77
4584,155,4,1288.73
2242,192,2,1770.22
2122,171,1,230.96
4171,14,3,797.97
1736,185,1,1431.01
2556,166,4,1327.11
4512,101,3,1245.78
603,60,3,1022.0
1065,200,2,1569.72
1295,108,1,970.17
2008,133,3,743.95
1663,20,4,1731.52
1185,198,4,1963.48
2147,190,5,485.57
2458,69,1,1602.37
2867,63,4,378.91
1823,11,5,506.2
4574,72,2,582.26
2538,162,2,580.42
3472,182,4,416.53
1215,6,5,480.86
351,15,1,899.9
3206,143,5,1124.56
2618,26,2,498.39
3733,36,3,202.51
2465,118,1,50.97
2072,64,5,1253.35
3318,105,3,14.56
4398,54,4,13.7
1476,53,3,170.85
1110,20,3,1964.25
1948,129,1,996.55
4543,34,2,732.97
4282,173,4,1500.46
2400,11,2,1439.36
2269,155,1,534.96
405,124,2,295.93
4680,90,3,1279.29
4739,66,3,1870.77
1268,120,3,1800.16
3291,2,3,710.26
3602,34,3,198.42
1413,190,3,142.66
306,171,5,931.99
4905,126,4,1395.59
3442,118,4,959.11
4503,160,1,698.58
4860,54,5,1688.34
2453,175,1,308.5
400,110,5,1141.92
4480,35,4,1473.87
1064,73,1,1792.58
663,85,3,842.21
4599,75,1,464.17
1612,25,5,600.01
4614,135,4,1934.59
185,98,5,1199.35
530,3,4,1893.58
4858,6,1,1703.11
903,102,4,1707.49
2646,81,1,794.53
1192,143,2,328.96
2698,179,2,1043.54
2441,105,1,1152.37
4686,4,1,557.61
2540,16,5,956.74
4841,32,4,339.9
2862,106,5,750.71
3840,121,1,441.35
2130,44,4,1668.64
1361,18,5,1870.9
1255,164,2,1576.27
1655,29,1,29.22
1499,164,1,689.34
3700,196,1,1472.82
2320,34,1,1331.84
4854,65,3,1472.79
566,110,1,1174.29
4697,179,4,1156.42
1421,108,2,399.79
4,176,2,599.56
3145,177,1,640.48
2065,127,2,913.62
4320,98,5,686.21
4852,69,4,59.29
2143,192,4,925.36
2040,78,3,1769.86
2083,73,3,702.44
248,130,3,1569.27
4544,127,4,982.09
2992,11,4,848.78
335,41,4,1469.75
2148,144,2,1889.95
2878,145,3,1142.21
4913,146,3,1469.96
4349,151,4,964.19
9,71,3,1568.41
1029,42,4,1474.15
3743,187,2,1170.73
2931,25,2,110.7
2824,26,1,1172.18
4108,98,3,1455.5
743,44,4,168.66
4637,138,3,1525.12
331,158,4,1762.67
1384,172,5,1857.25
632,82,1,211.03
144,40,2,517.25
470,190,5,699.14
1100,72,2,1505.91
3231,99,3,762.67
1943,189,3,1630.46
1087,9,5,1340.76
141,58,5,779.86
3846,90,5,60.48
527,163,5,928.75
3266,31,5,1753.49
3866,46,1,792.61
1854,143,1,1508.18
3142,56,1,1971.73
1709,39,2,230.18
4480,152,1,692.21
2566,44,2,1526.39
1649,115,5,415.21
2695,1,3,1476.02
2262,155,5,1735.58
1363,74,2,1503.79
2328,165,3,491.84
2317,170,3,104.3
1606,162,1,1891.69
4122,21,4,200.25
4297,29,1,1709.12
3933,130,2,1234.97
3734,9,5,1067.19
141,14,4,1333.63
143,15,4,639.2
816,149,4,1454.7
2217,35,4,376.76
522,179,1,302.34
3884,54,4,916.68
2007,164,4,975.89
3166,199,4,1295.0
1413,158,1,764.79
1644,28,2,335.85
3352,193,3,1099.16
239,44,5,240.71
3891,25,5,1730.82
1361,67,3,511.64
839,98,4,1192.71
3472,97,1,1359.59
115,112,4,1860.23
808,156,1,1907.49
1132,71,4,1873.69
4530,193,2,1956.14
4394,70,1,1921.32
1431,116,5,487.7
4161,50,5,923.85
1384,96,1,558.59
3326,123,3,795.28
3695,39,3,1349.19
737,135,2,1472.57
3378,175,5,1401.14
422,45,3,1700.34
917,80,5,1754.71
183,40,4,1602.85
2021,92,2,44.33
4675,161,3,789.0
4674,127,4,1861.88
336,45,4,686.43
2613,74,4,1749.7
1527,43,5,1056.17
2508,17,5,1097.29
1498,25,4,1551.08
2708,188,2,360.74
1740,196,2,778.95
1706,27,1,1331.1
3854,168,3,1555.29
4961,115,3,61.38
1567,153,2,84.47
4935,33,5,224.83
773,139,4,1692.96
2897,159,3,1089.7
3749,67,4,381.48
1541,68,3,1024.89
1524,185,3,1406.59
33,37,2,423.49
4515,126,4,1084.47
2609,172,4,272.81
2719,169,2,1888.45
3820,126,1,1426.42
412,76,5,1818.03
878,185,1,717.66
2796,147,2,327.6
3075,24,5,1133.25
1996,137,1,1226.13
2213,150,1,280.17
1235,60,4,1146.67
1295,13,2,863.92
4906,168,3,1114.56
600,37,5,537.17
98,149,3,1980.78
1070,32,3,1224.97
136,59,4,284.41
3082,162,1,590.06
952,196,5,1853.79
4818,108,3,234.88
3624,60,2,137.84
4822,163,4,1388.73
1551,117,1,1717.4
223,44,1,752.59
2857,101,1,1905.27
4317,126,2,1782.06
3355,75,4,1532.27
2303,197,2,1566.9
4716,20,4,306.77
670,200,5,212.53
4288,45,3,937.33
3942,73,1,715.62
879,136,4,1967.08
3034,52,5,1413.77
2806,180,3,500.45
2181,59,5,1960.63
3529,121,2,1788.42
4086,191,5,119.18
3592,42,5,802.68
3888,6,3,416.59
4767,162,1,1131.25
2588,172,3,424.89
4209,47,4,1875.44
3802,19,5,1626.74
4231,77,2,89.96
4062,113,4,291.1
2017,135,2,699.8
4399,155,2,292.17
6,185,1,1708.09
241,149,1,373.48
3075,116,2,1661.81
1199,132,3,1491.87
4438,24,3,1408.69
4707,95,2,483.87
2553,32,3,1562.37
2076,23,4,1126.57
3614,11,4,1460.82
4160,189,2,1825.61
3387,188,1,1340.29
1475,86,2,427.22
9,181,1,622.05
500,32,4,1412.97
2709,26,2,171.53
4133,154,5,1334.49
2390,197,2,691.71
4491,162,5,495.09
1800,146,2,597.21
2203,16,1,417.36
1749,176,3,1758.51
2556,9,4,227.27
1999,47,4,640.34
2972,141,4,1389.9
1424,125,2,491.59
1760,44,3,1787.39
4505,126,3,1296.63
305,84,1,399.72
3843,15,3,646.4
2120,191,5,1634.41
4058,124,4,755.39
333,9,4,1465.91
749,65,4,831.29
3865,123,2,205.05
3764,169,2,1548.07
2030,122,4,329.16
595,140,1,1008.25
1429,200,5,1726.4
1292,3,4,148.15
3800,91,5,1988.07
3711,103,4,1926.02
1763,151,4,121.31
322,175,4,1015.42
1231,49,2,1504.4
4311,13,1,756.14
2402,59,4,470.18
3888,36,5,1273.31
159,147,3,742.28
3530,1,4,1711.47
3424,94,1,755.79
2836,99,1,722.92
637,200,1,1265.85
1278,70,3,1116.79
3718,175,5,1791.68
2309,31,1,28.55
2418,5,3,128.49
2537,39,1,910.11
2098,127,5,1292.14
463,134,2,1146.89
4857,110,5,958.69
917,118,3,1367.13
1542,195,5,795.89
345,199,4,1581.89
3660,68,3,1137.27
2116,51,2,1722.58
2534,74,1,1930.69
1854,181,5,1859.61
3473,118,5,986.37
4958,113,3,1775.42
173,72,1,1515.82
3425,39,1,1228.94
4044,91,3,106.52
3262,25,5,1214.2
904,187,1,718.38
3956,87,1,909.3
3347,97,4,1278.26
4202,73,4,1088.89
4039,57,3,1808.46
4034,64,5,1328.87
3336,137,4,1666.49
74,178,4,659.5
4996,4,2,821.51
3478,62,5,476.43
168,134,2,1056.34
2404,75,3,1745.19
4472,192,3,591.51
3888,133,5,734.29
2446,153,1,274.9
4502,11,1,1726.74
4763,102,1,338.08
993,168,1,155.37
1094,14,4,332.96
2765,142,5,1790.89
2094,163,2,1214.0
1488,22,5,263.33
3512,134,4,1131.26
4638,87,2,1760.52
106,115,1,1631.17
3560,53,2,587.25
3810,18,4,882.28
4962,72,3,1377.63
2223,14,2,1556.76
891,62,2,576.57
1817,9,2,1456.46
4734,135,4,234.55
908,161,5,1227.03
4459,72,2,159.48
4832,198,1,556.58
13,27,4,932.4
2829,78,1,571.59
2231,73,3,1974.51
417,22,2,1047.61
3695,95,5,1563.76
3975,99,5,824.74
432,4,3,1276.18
1151,13,5,556.28
1416,25,3,1032.78
4608,191,4,1757.31
2284,80,4,1675.34
2971,85,4,215.2
4455,20,1,1918.65
2310,30,4,881.49
4699,27,1,48.94
2565,135,2,268.75
2516,73,2,867.34
1660,90,5,1816.12
4852,128,2,248.45
1956,181,5,666.14
2597,74,2,411.29
879,6,5,1059.25
694,166,1,1031.95
38,54,3,605.16
2844,34,1,834.12
2377,19,1,1487.72
4403,53,5,178.71
1901,151,5,1176.59
4300,191,3,887.0
1984,11,4,278.93
3890,104,5,1658.04
1257,79,1,743.61
2894,161,4,246.26
4269,133,4,1491.89
3571,84,2,1064.78
3231,33,2,1319.44
2306,159,4,1220.04
4225,29,2,1857.09
2936,109,4,14.6
2548,111,2,844.35
968,133,4,680.18
50,58,5,143.78
2765,100,1,183.26
2271,94,3,1408.45
3708,12,1,1495.6
850,63,2,858.74
1118,108,2,1401.77
1018,59,2,507.3
3646,125,4,707.42
4001,32,2,393.39
1327,173,4,981.9
3587,197,3,1638.04
3034,173,4,233.4
3722,156,1,753.84
956,14,1,44.28
3088,12,3,344.49
1485,138,1,1886.77
3692,190,1,1869.94
4185,152,4,268.94
4044,121,3,669.25
4490,22,1,810.04
1414,183,4,787.42
1807,2,5,345.96
4147,91,1,1141.08
3539,135,4,1420.99
2418,59,4,1730.44
1033,108,5,554.14
2566,3,2,1006.37
4265,65,3,1048.16
1640,196,4,1397.49
4325,156,1,525.96
4242,48,3,54.77
3680,61,3,838.39
1119,30,5,509.6
4481,36,4,1281.9
675,46,1,932.39
3073,174,1,638.59
807,162,4,1512.37
546,121,5,1736.65
4676,26,1,479.72
4709,117,5,1592.51
3170,3,5,1735.45
1699,99,4,1453.0
3121,152,1,901.73
3387,198,5,423.9
4119,36,3,612.02
3045,85,3,1513.87
1544,57,1,707.33
4362,24,5,643.26
3533,42,1,1423.14
3299,74,2,1166.48
4762,41,3,803.17
3409,36,5,1306.74
4223,17,2,1898.38
4299,152,4,1103.34
3859,102,5,916.75
18,81,4,735.67
4989,170,2,443.64
3116,89,3,1569.38
4164,173,5,1457.6
3723,3,3,929.69
2214,13,2,655.48
2152,143,4,932.69
1597,88,1,1755.84
2160,1,5,1443.98
4200,105,1,1757.62
2327,144,3,654.61
1474,62,1,362.03
3348,25,1,106.86
2452,152,2,1953.69
2597,2,4,939.76
4579,61,4,1678.74
4938,113,3,1476.09
1690,62,3,1388.85
514,56,5,1772.52
4393,113,3,1598.28
812,7,3,161.14
1654,39,3,1344.02
3422,98,3,275.94
3484,45,1,1665.44
1182,188,5,956.51
3405,164,1,1367.45
512,52,1,313.62
1832,111,4,1096.12
1837,162,5,1760.37
2914,115,2,217.34
2215,166,4,1570.74
3576,183,1,1348.05
4694,125,2,1806.79
1655,195,1,260.93
372,128,1,1032.06
3584,111,5,834.26
4792,137,3,309.88
213,186,5,1261.54
4454,14,1,1912.49
1346,99,4,669.25
554,116,1,23.77
3208,74,2,1375.35
1621,25,3,1573.63
3287,51,2,272.42
2777,166,2,1167.95
1877,60,1,770.44
2886,106,5,248.15
1277,45,5,950.72
769,200,1,93.35
1759,111,5,787.55
2766,178,2,150.64
3461,177,4,1468.1
2689,6,1,1589.61
780,128,4,1679.68
4150,125,3,510.97
1077,8,3,1700.54
750,65,1,1403.41
888,79,5,1458.95
3372,132,4,970.87
3246,159,5,1019.17
33,23,5,1385.31
3854,71,4,1416.55
4642,21,2,825.96
4788,86,4,674.95
3400,22,4,1266.57
4821,128,3,1687.61
543,98,4,239.02
2230,94,5,223.3
2588,9,2,502.82
4342,151,4,310.62
872,65,2,57.11
2402,171,1,1506.12
4857,200,5,1899.57
2699,77,2,90.31
3266,148,1,181.0
3623,10,3,731.83
3936,40,3,1507.76
904,77,1,142.81
523,49,2,193.02
3084,150,1,745.18
213,123,1,846.99
503,26,3,1075.02
2204,125,5,1064.44
2376,1,3,523.08
3783,26,1,654.48
3787,99,2,1629.0
3004,79,1,1588.18
1895,11,5,87.32
4684,163,5,1463.68
1342,127,4,691.05
2191,27,5,1644.6
2055,120,3,992.79
3990,7,5,1059.45
67,163,2,1476.96
389,136,3,1841.42
227,185,4,1652.99
4132,113,2,1303.11
2975,185,2,1568.97
3355,126,2,1142.7
232,48,4,939.55
320,125,1,1734.13
1286,93,3,855.7
1878,127,4,1144.72
4033,174,2,577.76
2334,119,1,102.81
805,69,1,1677.99
3759,71,5,924.92
4853,26,2,1495.28
1342,74,2,636.14
3407,178,2,566.08
2809,37,3,1631.32
3767,118,4,1094.52
10,61,2,23.77
1666,158,3,346.27
2219,96,2,568.46
1092,187,2,583.67
3784,17,1,1334.58
2794,104,2,1398.58
4528,85,4,803.76
1060,123,2,1692.83
4978,33,2,978.03
1130,196,1,791.42
4339,136,5,933.89
4185,185,4,1307.53
988,37,1,1702.22
105,55,4,597.0
697,150,3,23.4
1435,103,4,1272.47
1658,142,3,1836.71
1164,39,5,571.82
39,177,2,1343.07
4614,184,1,356.25
4036,38,5,1661.64
1217,181,4,706.31
2398,74,5,739.66
3221,97,1,1147.5
3538,133,1,1102.89
4365,122,3,1164.97
535,32,5,213.98
3677,149,4,839.63
2258,94,4,436.28
2902,184,3,1650.72
3683,14,3,1243.38
4674,30,3,1463.22
3159,76,1,274.69
2067,198,2,751.65
2879,98,5,899.73
1036,195,3,1871.8
401,50,1,702.91
397,115,1,319.52
1634,127,4,1208.72
3334,170,4,1370.85
498,179,4,1742.2
322,153,5,1582.48
1987,30,3,1560.26
3332,114,3,169.66
337,66,4,710.33
3079,176,1,281.22
1956,9,2,714.58
3173,96,2,101.34
3237,117,5,512.21
1509,21,2,1861.49
1515,137,5,1582.2
3855,48,3,1191.25
1334,11,4,1398.54
1088,154,4,716.0
4870,46,2,1700.85
1306,3,1,1439.22
2176,195,4,724.76
4059,40,4,1076.83
2942,124,1,551.03
1579,179,5,1951.37
1255,29,1,837.83
157,28,2,720.56
965,112,2,729.67
4763,154,3,369.05
3863,74,1,1536.61
982,59,2,389.14
2949,103,5,140.95
2868,8,1,488.03
1994,32,1,1184.48
1583,193,2,1630.18
3576,98,1,1509.84
4911,132,4,173.88
3120,171,2,1130.01
1884,25,3,393.25
203,53,3,1794.94
3685,17,1,1392.04
936,33,3,1334.28
1631,9,4,1740.67
4018,92,2,1123.22
1353,101,4,89.47
4679,109,3,1500.58
727,135,4,828.09
1015,68,3,304.67
4324,151,4,741.47
3039,177,1,1062.89
3457,129,1,1099.8
258,102,5,1363.04
161,71,3,1505.66
1709,118,1,1526.73
1334,137,4,962.84
3756,139,1,1059.07
1012,177,5,572.86
3890,79,5,1427.74
3582,117,3,1785.24
3347,101,1,1943.16
1962,127,5,778.53
301,1,4,1372.01
4116,69,1,1295.21
3204,64,3,1337.22
1764,82,4,1485.14
507,12,5,942.22
110,135,2,1370.52
1267,178,3,1641.37
3255,176,4,984.64
1546,128,5,1582.38
57,59,1,1492.22
874,187,5,423.81
2433,61,4,1557.28
185,83,4,233.68
964,27,4,190.45
1496,58,4,1751.56
4012,141,5,873.57
4062,198,3,153.41
4179,116,4,1577.42
476,54,5,1718.87
3408,196,5,910.63
773,69,1,959.7
2140,192,2,240.72
1076,56,3,1807.77
2996,123,3,346.86
2178,61,2,539.2
2811,120,3,753.33
1180,47,5,1569.05
100,148,1,625.25
512,5,4,595.37
3858,164,4,603.12
3670,42,5,25.9
3064,86,4,1391.35
1063,95,5,1440.42
3666,81,2,302.14
907,200,1,1920.44
2754,31,2,425.91
3598,155,2,724.72
2691,168,4,833.99
3864,94,5,77.7
85,172,1,772.27
3532,35,1,1738.33
1797,43,2,1903.51
3126,7,3,162.81
1909,87,2,310.97
2802,20,4,1031.46
752,75,4,263.99
2300,165,5,989.95
872,168,5,1783.38
2467,50,2,328.25
4718,110,4,712.98
1283,78,2,1004.59
1211,144,2,1588.38
532,103,1,1131.21
2348,200,2,734.39
1368,110,3,807.83
3908,187,3,1921.85
1823,75,3,1524.36
752,80,1,1479.76
538,40,3,911.94
3143,69,5,1755.81
304,124,4,404.22
2773,62,4,1180.12
2160,35,4,1867.07
1411,61,2,1752.71
26,46,4,638.99
3210,142,3,1918.51
3903,165,2,1885.96
2397,38,4,1081.18
1934,56,5,1299.2
630,56,5,935.41
2125,7,4,315.28
3014,129,2,298.24
2231,96,4,1083.55
1464,83,5,1751.97
843,189,3,1092.91
4368,154,1,433.83
662,22,5,55.78
